n, s, t1, max1, lsq1, t2, max2, lsq2, t3, max3, lsq3, t4, max4, lsq4, t5, max5, lsq5, t6, max6, lsq6, t7, max7, lsq7, t8, max8, lsq8, t9, max9, lsq9, t10, max10, lsq10
128,1000,2.524908304,1824,14474152,10.37178135,5,151,23.70773959,3,77,28.98861337,4,56,12.69903374,3,51,30.30044198,3,1,,,,,,,,,,,,
128,1000,2.526019812,1566,14801644,10.36852479,6,117,18.35361457,4,95,30.60329843,3,51,14.1114769,3,51,12.01014304,4,50,39.67019677,3,1,,,,,,,,,
128,1000,2.552309513,1551,13989054,10.28368568,6,140,20.88032198,4,95,18.15109158,4,69,23.76208115,3,52,29.25485826,3,1,,,,,,,,,,,,
128,1000,2.560629129,1744,14253255,10.45068717,5,141,21.2669487,4,79,25.2371273,4,1,,,,,,,,,,,,,,,,,,
128,1000,2.553184271,1533,13713860,10.36817384,6,145,20.60052681,4,95,19.73906398,4,48,44.89657426,3,1,,,,,,,,,,,,,,,
128,1000,2.569680691,1503,14381289,10.314821,6,155,18.30566216,4,77,10.13936949,3,68,27.78193665,3,57,15.58988357,3,46,30.13346672,3,1,,,,,,,,,
128,1000,2.523487091,1658,13787682,10.42141438,6,133,23.93982649,4,68,19.51500535,4,55,18.86237049,3,56,22.90176177,3,44,7.23488903,3,1,,,,,,,,,
128,1000,2.544553041,1543,13729787,10.38882303,6,171,22.52871609,4,75,23.9646709,4,65,15.78497267,3,1,,,,,,,,,,,,,,,
128,1000,2.581441164,1509,14663762,10.25926685,6,203,20.99799681,4,88,22.17719173,4,67,25.42022943,3,1,,,,,,,,,,,,,,,
128,1000,2.521977186,1699,13931330,10.3406477,6,145,22.19155383,4,89,19.05523109,3,69,24.03714013,4,42,6.305933237,3,42,2.749243259,3,50,27.30663991,3,1,,,,,,
128,1000,2.513616323,1843,14125942,10.36795568,5,138,13.75548029,4,88,33.4470861,3,61,3.090408802,4,63,31.84980774,3,1,,,,,,,,,,,,
128,1000,3.31940794,1572,12353887,16.35485315,6,131,17.15263271,4,85,51.42646527,3,51,0.659019232,4,51,25.73897052,3,48,6.150293589,3,48,55.37249804,1,1,,,,,,
128,1000,3.127082348,1537,14917093,10.11303973,6,152,12.90555382,5,85,16.23222303,4,67,36.02882361,3,1,,,,,,,,,,,,,,,
128,1000,2.790225744,1766,14631973,10.10666013,6,118,22.8538754,4,64,21.68578386,4,58,15.85415149,3,1,,,,,,,,,,,,,,,
128,1000,2.79878664,1584,15192451,10.10075712,6,155,17.78319955,4,81,19.93010116,4,61,7.077431679,3,61,27.59504032,3,49,25.10220957,3,1,,,,,,,,,
128,1000,2.7900877,1624,13561565,10.13645601,6,178,32.8720746,4,78,16.16981339,4,57,7.678269625,3,57,36.21648693,3,41,8.366069078,3,33,5.180582762,3,2,2.318619251,3,2,41.75446749,1,1
128,1000,2.859515429,1523,15919111,10.84768963,5,138,20.90963531,4,91,26.10012078,4,55,22.71560454,3,57,26.20974994,3,1,,,,,,,,,,,,
128,1000,2.772131681,1842,14865730,10.12712336,6,136,28.87179685,4,66,24.18214107,3,65,19.36685801,3,54,12.67151189,3,47,53.74112177,1,1,,,,,,,,,
128,1000,2.796492338,1651,14893230,10.08221388,5,122,28.63571382,4,76,7.499855757,4,62,29.92930555,3,1,,,,,,,,,,,,,,,
128,1000,2.783485651,1559,15068762,10.13161397,5,129,23.7065165,4,76,19.47694826,3,60,27.3173945,3,50,14.95894575,3,47,0.729312658,3,47,46.67486668,1,1,,,,,,
128,1000,2.828011513,1847,14362564,10.05397868,6,153,31.94779921,4,62,24.453053,3,1,,,,,,,,,,,,,,,,,,
128,1000,2.852740049,1619,15687044,10.18349409,6,142,17.86984396,4,78,34.68710709,3,55,15.32000995,3,45,21.45432925,3,1,,,,,,,,,,,,
128,1000,2.796922922,1633,14838380,10.14042759,6,124,24.01592135,4,76,23.83765912,3,55,5.704151392,3,55,12.85479617,3,38,24.91824031,3,1,,,,,,,,,
128,1000,2.750069618,1763,11598233,10.11680651,6,147,27.90319085,4,70,19.89269114,4,68,20.00355363,3,55,34.73140502,3,1,,,,,,,,,,,,
128,1000,2.780314445,1594,14470316,10.15047741,6,147,27.46229362,4,71,17.29758692,4,61,5.817395926,3,52,28.4575634,3,1,,,,,,,,,,,,
128,1000,2.773703337,1522,14583175,10.15491104,6,99,16.06630898,4,80,22.39967251,4,71,16.46061087,4,51,37.20300031,3,1,,,,,,,,,,,,
128,1000,2.777366638,1611,13482908,10.10200143,5,143,22.81036377,4,71,10.79190445,3,70,26.69548202,3,51,4.553548336,3,50,14.02256846,3,43,25.19873762,3,1,,,,,,
128,1000,2.744244099,1572,14455466,10.17985034,6,141,26.43502498,4,67,12.35080361,4,71,24.62284732,3,1,,,,,,,,,,,,,,,
128,1000,2.796697617,1577,13967547,10.18914008,5,128,20.58136725,4,84,16.43438482,3,52,25.98987269,3,1,,,,,,,,,,,,,,,
128,1000,2.764962673,1549,13546801,10.17033982,6,166,16.44741178,4,94,34.1130507,3,59,19.92627907,3,44,15.50083327,3,41,29.24330115,3,1,,,,,,,,,
128,1000,2.789664507,1536,15205838,10.18202639,5,126,16.27355623,4,85,24.28132033,3,62,24.19764185,3,55,19.30291486,3,1,,,,,,,,,,,,
128,1000,2.822877884,1869,14089816,10.5147922,5,119,27.32045197,4,64,17.2709465,4,68,15.76714373,3,53,30.53200912,3,1,,,,,,,,,,,,
128,1000,2.762377977,1487,15282705,10.10780239,6,131,18.23333287,4,78,26.6396594,3,72,20.86669731,3,53,7.899626255,3,54,22.12353683,3,1,,,,,,,,,
128,1000,2.79985857,1823,13590747,10.06066251,6,181,28.75298405,4,80,18.1178813,4,56,21.89069104,3,1,,,,,,,,,,,,,,,
128,1000,2.786261559,1688,14249413,10.10191035,6,137,31.23755383,4,69,19.43212724,3,60,15.27578831,3,54,12.85098529,3,52,71.56276774,1,1,,,,,,,,,
128,1000,2.756709099,1637,15200713,10.08394456,5,133,22.84365153,4,76,22.8649168,4,59,17.08641839,3,50,18.79726744,3,1,,,,,,,,,,,,
128,1000,2.807661057,1642,14318382,10.13035274,5,148,25.86683607,4,73,10.128793,4,44,21.61693072,3,52,27.76138783,3,1,,,,,,,,,,,,
128,1000,2.779507875,1691,14048551,10.09876776,6,125,13.55999589,5,85,34.00724006,4,56,25.86206245,3,48,11.4831357,3,40,13.77694416,3,1,,,,,,,,,
128,1000,2.812546492,1750,13753100,10.14114976,6,139,26.12668395,4,74,18.00255561,3,59,7.141878128,3,53,33.27812839,3,1,,,,,,,,,,,,
128,1000,2.781146765,1769,13038562,10.1249342,7,153,29.01004004,4,66,18.1647625,3,63,14.00004673,3,59,12.61110234,3,1,,,,,,,,,,,,
128,1000,2.821649075,1676,14451128,10.13724899,6,121,15.60906506,4,85,18.15492415,4,63,17.07944655,4,58,20.62937355,3,40,16.1314733,3,1,,,,,,,,,
128,1000,2.823687315,1563,15174035,10.22446704,5,117,17.01696801,4,71,16.40385175,3,52,25.98008442,3,52,9.79775548,3,1,,,,,,,,,,,,
128,1000,2.790640831,1621,14277318,10.09772325,5,132,22.19858813,5,71,31.7831068,3,58,19.88195825,3,1,,,,,,,,,,,,,,,
128,1000,2.774300814,1552,15203698,10.15786839,5,134,31.4850843,4,87,19.6175127,3,63,20.00102305,3,1,,,,,,,,,,,,,,,
128,1000,2.826843977,1848,13920649,10.13195586,6,125,24.54457116,4,52,15.92181587,3,44,24.16314578,3,1,,,,,,,,,,,,,,,
128,1000,2.785885811,1677,14155586,10.23728824,5,138,13.0517478,3,77,17.1724987,4,65,25.78017521,3,55,5.755796194,3,56,38.19891763,3,1,,,,,,,,,
128,1000,2.780346394,2022,13651184,10.12849617,6,152,18.93639851,4,89,23.89179063,3,61,23.77899909,4,1,,,,,,,,,,,,,,,
128,1000,2.797873259,1870,14882181,10.15169525,5,107,26.71238446,4,66,20.26134014,4,54,15.93544888,3,49,23.49838066,3,45,10.60061049,3,33,0.47323513,3,33,39.13900065,1,1,,,
128,1000,2.821851254,1616,14752807,10.13336182,6,144,18.61358809,5,85,27.37391257,3,63,9.98929286,3,56,35.73236108,3,1,,,,,,,,,,,,
128,1000,2.779083729,1779,14519973,10.17365503,6,129,20.72525167,4,74,17.22330642,3,64,17.72699499,3,1,,,,,,,,,,,,,,,
128,1000,2.791836977,1725,14054024,10.06230879,6,155,30.57931638,4,69,13.04285026,4,50,30.1180582,3,1,,,,,,,,,,,,,,,
128,1000,2.792892933,1653,15792696,10.20216751,5,152,17.16930437,4,80,16.81091499,3,73,21.59758019,3,1,,,,,,,,,,,,,,,
128,1000,2.778692484,1677,14761025,10.15069914,6,125,18.32381773,4,71,24.64377165,3,52,18.02256393,3,45,5.068286657,3,45,9.53435421,3,45,18.99996448,3,1,,,,,,
128,1000,2.82292366,1632,14850806,10.08316398,6,129,18.45510197,4,76,30.42583227,4,64,17.28723025,4,1,,,,,,,,,,,,,,,
128,1000,2.842371464,1738,13589373,10.12714887,6,133,23.84394264,4,71,16.93035865,3,68,22.86781025,3,54,13.19712067,3,45,6.637934446,3,45,43.76940346,1,1,,,,,,
128,1000,2.8094697,1810,14197148,10.25483084,5,149,33.56637979,3,66,14.47773671,3,67,23.56653571,3,50,14.40444279,3,45,49.44572806,1,1,,,,,,,,,
128,1000,2.785394907,1703,15202354,10.1209209,6,178,27.30724192,4,74,27.10198736,3,62,9.026119471,3,62,25.71079731,3,50,42.08329105,3,1,,,,,,,,,
128,1000,2.787966728,2312,15048850,10.17563295,5,131,15.41290379,4,80,26.28314781,4,61,12.81138396,4,61,24.06575561,3,42,1.103566647,3,47,49.78884268,1,1,,,,,,
128,1000,2.789068222,1634,14080578,10.20990229,5,109,23.2098093,3,66,14.85996532,4,53,20.291888,3,1,,,,,,,,,,,,,,,
128,1000,2.793612957,1614,15315635,10.57144952,7,164,27.35157776,3,67,12.19452333,3,50,9.921325922,3,52,25.96306968,4,1,,,,,,,,,,,,
128,1000,2.814198732,1947,13248559,10.34226084,5,142,21.94410968,4,66,26.52439785,3,53,13.7319901,4,53,18.19224286,3,44,62.42350149,1,1,,,,,,,,,
128,1000,2.804497719,1494,14388475,10.06857133,6,161,24.16797113,4,65,16.91568184,3,52,19.31525993,3,1,,,,,,,,,,,,,,,
128,1000,3.051550865,1686,15815467,10.26328993,7,133,25.26169276,4,77,27.12790179,3,58,10.13612866,4,51,8.416108608,3,51,0.2354846,3,51,59.9241035,1,1,,,,,,
128,1000,3.038780928,1991,13846723,10.08267093,5,104,16.55944562,4,82,7.699990988,4,72,25.99184084,4,54,11.25390458,3,43,3.235540628,3,57,56.82163954,1,1,,,,,,
128,1000,3.067927837,1529,14810690,11.00014806,4,108,21.40375447,4,53,16.28477931,3,68,27.1624949,3,1,,,,,,,,,,,,,,,
128,1000,3.604473591,1768,13023194,11.20284963,5,138,23.96637845,4,69,16.79602242,3,66,18.45956397,3,51,31.03700948,3,45,5.407366753,3,51,62.30326891,1,1,,,,,,
128,1000,2.978292704,1697,14059322,10.06200337,6,125,12.57405496,4,93,36.89989305,3,53,10.34118319,3,46,19.0864923,3,1,,,,,,,,,,,,
128,1000,2.986644268,1634,14347899,10.08435702,8,189,19.5890069,4,83,23.29633141,3,58,24.61284661,3,1,,,,,,,,,,,,,,,
128,1000,3.012111187,1716,13420893,10.12571335,5,143,25.13066816,4,68,27.30184031,3,49,7.666666985,3,48,24.86438847,3,1,,,,,,,,,,,,
128,1000,3.021710634,1629,15384230,10.03494358,6,130,32.69421887,4,72,12.83682585,4,52,10.17236638,3,50,14.13437009,3,50,65.72730064,1,1,,,,,,,,,
128,1000,3.003780842,1643,14569321,10.15595293,5,114,23.42292571,4,79,15.8897202,4,58,25.08031344,3,1,,,,,,,,,,,,,,,
128,1000,2.973197699,1776,13735802,10.06016278,6,144,22.36690235,4,78,22.3706677,3,65,29.18501592,3,1,,,,,,,,,,,,,,,
128,1000,2.942093849,1761,14859456,10.10436678,6,186,19.19291139,4,82,22.05841517,4,60,22.09356546,3,51,1.161826134,3,51,37.13401842,3,1,,,,,,,,,
128,1000,2.935327768,1664,14166270,10.06093979,6,186,25.03952909,4,70,16.17067122,3,66,12.71776223,3,54,17.70162034,3,52,72.39649296,1,1,,,,,,,,,
128,1000,2.966219425,1546,14778915,10.06520963,6,190,21.85256743,4,82,20.0702672,3,62,23.53460264,3,1,,,,,,,,,,,,,,,
128,1000,2.951216698,1650,15086747,10.07428432,6,165,25.22045755,4,79,26.66248608,3,1,,,,,,,,,,,,,,,,,,
128,1000,3.003272533,1564,14639064,10.15111876,6,210,32.3808918,4,74,18.14978504,4,52,5.384048462,4,50,16.52195024,3,57,2.60262537,3,52,31.1393075,3,1,,,,,,
128,1000,3.040879965,1673,12505914,10.13418651,6,121,17.70747328,4,83,17.34794831,4,71,24.20161366,3,1,,,,,,,,,,,,,,,
128,1000,2.993495226,1772,14275020,10.16828537,5,144,16.98778701,4,84,27.88420153,4,60,9.445855856,3,54,44.6361928,3,1,,,,,,,,,,,,
128,1000,2.957854748,1508,15429477,10.07060695,6,151,15.73288989,4,90,31.93302298,3,52,15.5253861,3,52,44.69946527,3,1,,,,,,,,,,,,
128,1000,3.014955044,1630,13677476,10.09044814,6,144,18.43352938,4,83,22.65269351,4,58,5.174564362,4,58,16.39317894,4,1,,,,,,,,,,,,
128,1000,2.996744871,1475,15038704,10.07468438,5,134,24.53226686,4,75,29.9300499,3,57,6.498642445,3,44,29.77111888,3,43,40.05186296,1,1,,,,,,,,,
128,1000,2.975218296,1635,14274887,10.10966182,7,125,22.89829111,4,72,24.65957117,4,58,1.874829531,3,55,36.71212435,3,1,,,,,,,,,,,,
128,1000,3.016565323,1423,15142236,10.19540977,5,127,12.28851175,4,91,23.34559107,4,65,16.2561326,3,59,30.70076227,3,1,,,,,,,,,,,,
128,1000,2.996004105,1591,14079197,10.15042472,7,120,24.83322811,3,69,20.26029658,3,64,15.71215987,3,52,27.2141614,3,1,,,,,,,,,,,,
128,1000,2.999350071,1689,15060855,10.18108439,6,130,14.64157987,4,81,26.10589695,4,58,16.5554688,3,53,26.71065617,3,51,0.140267372,3,51,48.47167301,1,1,,,,,,
128,1000,2.99710393,1697,13832993,10.28481436,5,156,14.28700352,4,82,22.9897387,3,64,29.47283983,3,49,4.882936716,3,49,1.017100334,3,55,44.98828816,2,1,,,,,,
128,1000,3.061518431,1703,15084249,10.13355446,6,132,15.27523708,4,94,14.09692502,4,74,29.28673649,3,2,27.05740333,3,1,,,,,,,,,,,,
128,1000,2.941268444,1775,14121408,10.11096168,5,135,23.28748536,5,73,13.58391666,4,67,30.24494052,4,44,15.33170033,3,43,23.60523725,3,1,,,,,,,,,
128,1000,3.03328824,1575,13491729,10.13548136,5,137,24.56445265,4,84,31.49478841,3,50,19.63493633,3,51,4.002544641,3,52,0.038343668,3,52,23.02422547,3,1,,,,,,
128,1000,2.95143342,1962,15321397,10.16308117,7,143,17.20336485,4,91,28.74900842,3,62,10.42760515,4,59,19.61903238,3,1,,,,,,,,,,,,
128,1000,2.974332094,1594,13723240,10.23760819,5,81,19.8890214,4,55,23.55990362,4,61,22.95555878,3,50,24.47454119,3,1,,,,,,,,,,,,
128,1000,2.96400857,1582,14303079,10.17242956,6,185,18.89209819,4,98,38.7368319,4,62,14.9419322,3,1,,,,,,,,,,,,,,,
128,1000,3.008862019,1602,13035389,10.13466167,6,124,18.15406084,4,87,23.726758,4,59,14.8931601,3,57,10.01247716,3,54,13.89193487,3,43,40.21280384,2,1,,,,,,
128,1000,2.957290173,1692,14757785,10.11743021,6,184,18.56907487,4,85,16.84540868,4,66,30.12235475,3,1,,,,,,,,,,,,,,,
128,1000,2.982636213,1742,12000626,10.08577752,6,131,22.46132421,4,68,25.96743345,3,55,15.60290694,4,55,19.22721553,3,48,18.25583267,3,42,15.95880294,3,1,,,,,,
128,1000,3.012193918,1567,14189217,10.05745792,6,148,14.66272831,4,86,32.72484756,3,51,5.858664036,3,48,13.19833755,3,48,53.1789825,1,1,,,,,,,,,
128,1000,2.984189987,1557,14651523,10.20147228,5,110,24.97473431,5,84,18.63205624,4,60,10.48857856,3,1,,,,,,,,,,,,,,,
128,1000,2.965466261,1614,15320347,10.03213,7,221,23.25732541,4,82,25.03277802,3,61,27.08230686,3,36,16.18667746,3,1,,,,,,,,,,,,
128,1000,2.981186628,1469,13852097,10.1222198,5,137,17.09069324,4,69,35.31738138,3,50,7.577759743,3,47,23.92010355,3,44,10.74638534,3,1,,,,,,,,,
128,1000,2.973998547,1511,14693360,10.11389112,5,135,30.30956769,3,69,10.90733933,3,59,14.17991543,3,52,15.87778354,3,50,16.91436982,3,40,3.469158888,3,36,35.62328386,1,1,,,
128,1000,2.95599699,1626,14333565,10.24691057,6,160,21.25022125,5,86,28.50412583,3,62,2.427889824,3,58,23.19076514,3,51,26.11394763,3,1,,,,,,,,,
128,1000,2.974143028,1597,14960085,10.12253118,6,163,26.42438054,4,80,14.46688533,4,57,33.60113358,3,49,9.602446318,3,1,,,,,,,,,,,,
128,1000,3.002675533,1603,14363818,10.06248617,6,140,25.29573536,4,67,32.27228332,3,56,12.86782742,3,40,17.94257808,3,1,,,,,,,,,,,,
128,1000,2.996269464,1563,15255490,10.1182754,6,188,21.72588801,5,91,20.79346919,4,64,23.88066602,4,43,24.90952277,3,1,,,,,,,,,,,,
128,1000,2.975966692,1570,14267718,10.12903738,5,141,20.75320363,4,62,26.56113672,4,58,22.7055378,3,1,,,,,,,,,,,,,,,
128,1000,3.005763054,1722,12762612,10.19433784,5,147,20.38952899,4,75,18.73693109,3,61,37.40755367,3,1,,,,,,,,,,,,,,,
128,1000,2.995483875,1598,15001333,10.0926578,6,154,33.47713232,4,67,16.97107244,3,67,17.9481554,3,58,26.44426346,3,1,,,,,,,,,,,,
128,1000,3.003937721,1850,14201061,10.18539906,5,150,12.0991168,4,77,26.97822285,3,55,17.37302423,3,54,27.04087687,3,1,,,,,,,,,,,,
128,1000,3.035408497,1506,15306077,10.36691642,5,112,20.71405816,4,85,32.115273,3,52,23.29236484,3,52,8.229154587,3,46,57.81464362,1,1,,,,,,,,,
128,1000,2.855442762,1591,15098466,9.959010601,5,106,24.04967332,3,68,19.8047514,3,69,31.39187789,3,46,1.362395287,3,46,6.058104277,3,44,43.1528573,1,1,,,,,,
128,1000,2.549891233,1821,14225029,9.056720972,6,98,13.45407391,4,73,25.45351005,3,1,,,,,,,,,,,,,,,,,,
128,1000,2.812028408,1741,15359259,11.90997052,6,115,35.34752917,4,56,12.16019392,3,54,16.82720661,3,55,3.10710454,3,51,62.53834319,1,1,,,,,,,,,
128,1000,2.512983322,1563,13656155,10.35303903,6,132,22.65684032,4,82,23.51437283,4,55,21.93660879,3,53,25.80929852,3,1,,,,,,,,,,,,
128,1000,2.646285295,1619,15825850,10.29161716,7,163,19.48863339,5,94,39.98862886,4,51,15.60718822,3,43,4.912524462,3,53,31.52765441,3,1,,,,,,,,,
128,1000,2.524399996,1502,14166518,10.11766553,5,146,19.38543606,4,83,21.01484013,3,1,,,,,,,,,,,,,,,,,,
128,1000,2.587583303,1773,14573667,10.69613338,6,133,19.58983874,4,76,22.1921308,3,66,30.2539916,3,49,11.45724726,3,1,,,,,,,,,,,,
128,1000,2.486549854,1799,15207433,10.19577551,5,142,20.44252896,5,90,21.50339746,4,52,3.402229071,4,52,22.14278269,3,36,19.02795076,3,1,,,,,,,,,
128,1000,2.483038425,1540,13790826,10.27258134,7,157,25.16640615,4,78,10.55111027,4,64,14.6849761,3,47,27.9644897,3,1,,,,,,,,,,,,
128,1000,2.492507696,1523,14368030,10.32069111,6,110,18.24146271,4,62,32.26276803,3,47,10.19415021,3,55,12.70504308,3,49,56.37658143,1,1,,,,,,,,,
128,1000,2.497853041,1595,13254376,10.283602,6,138,20.35126472,4,76,21.70578384,4,66,28.9018054,3,46,22.99448323,3,45,13.67125916,3,1,,,,,,,,,
128,1000,2.533083439,1519,16171738,10.29535317,7,184,25.67010736,4,86,28.01233578,3,1,,,,,,,,,,,,,,,,,,
128,1000,2.483527184,1644,13800599,10.32027698,6,127,25.48169827,4,73,16.19347262,3,63,13.87770939,4,56,27.99766421,3,1,,,,,,,,,,,,
128,1000,2.497135401,1830,13823169,10.21328402,6,139,34.22457051,4,65,21.16069031,4,60,16.53971624,3,53,1.064849615,3,56,30.58840394,3,43,16.73147917,2,1,,,,,,
128,1000,2.473486423,1605,13822699,10.26511812,6,144,23.11791587,4,85,25.80558467,3,60,9.767924309,3,54,5.840665102,3,53,60.10033393,1,1,,,,,,,,,
128,1000,2.502921581,1591,14434608,10.31168747,6,173,30.31213236,4,63,8.430754662,3,59,27.50505257,3,1,,,,,,,,,,,,,,,
128,1000,2.483482599,1674,14552194,10.27192974,6,160,20.52835178,4,76,27.03428006,4,56,0.487809181,3,56,45.94960356,3,1,,,,,,,,,,,,
128,1000,2.494153261,1630,15405670,10.29646659,5,133,17.59973049,4,85,36.57582974,3,56,9.998723984,3,58,5.615327835,4,50,20.13279772,3,1,,,,,,,,,
128,1000,2.483049393,1544,14985874,10.31634712,7,152,18.00141168,4,83,27.37357092,4,54,1.384019852,3,69,39.75828123,3,1,,,,,,,,,,,,
128,1000,2.502005816,1636,14269263,10.1915822,5,144,28.39301825,4,74,12.80266595,3,55,32.51645279,3,53,5.719057798,3,55,55.75361681,1,1,,,,,,,,,
128,1000,2.469885111,1613,13305984,10.29882336,6,167,22.88610744,4,63,27.93000674,3,57,22.11384487,3,53,4.284453154,3,44,0.364038467,3,56,60.43585396,1,1,,,,,,
128,1000,2.514145851,1523,15159383,10.21484971,7,186,30.31860662,4,77,29.63893127,3,59,19.07515407,3,54,13.60121918,3,1,,,,,,,,,,,,
128,1000,2.49254632,1475,14775343,10.35899711,5,131,23.91966534,4,77,16.72379422,3,65,0.883773327,4,64,35.47130203,3,41,12.59282041,3,42,3.036208868,3,36,36.56076074,1,1,,,
128,1000,2.495418787,1608,16186204,10.42689395,5,125,12.58602548,4,66,26.09874988,4,59,13.2151463,3,54,26.48390484,4,1,,,,,,,,,,,,
128,1000,2.481324911,1527,15903154,10.37273264,5,122,10.38683558,4,98,28.56834102,3,57,28.04942966,3,1,,,,,,,,,,,,,,,
128,1000,2.524744511,1573,13803155,10.31476212,5,131,24.84216714,4,75,16.3819859,3,60,22.44677043,3,52,9.926165104,3,49,1.248740196,3,50,1.523700476,3,48,64.56431222,1,1,,,
128,1000,2.473983526,1564,15182127,10.11331463,7,150,23.40304303,4,73,20.20470357,3,70,19.67079401,3,57,34.10936594,3,1,,,,,,,,,,,,
128,1000,2.470912695,1738,14879403,10.06085968,5,142,20.26407266,4,79,14.43407845,4,55,19.37660384,3,55,18.08462405,3,1,,,,,,,,,,,,
128,1000,2.484568834,1649,15242475,10.18024635,5,145,17.62372518,4,73,20.81143928,4,63,26.9006896,3,52,5.931632042,3,47,20.52227616,3,47,16.40970325,3,1,,,,,,
128,1000,2.49749589,1696,14813906,10.19518328,5,102,17.1406219,4,63,31.12766647,3,62,5.893569231,3,57,20.9842546,3,41,23.61086512,3,1,,,,,,,,,
128,1000,2.486449957,1666,13887540,10.39383507,5,109,27.78046656,4,72,30.00523043,4,65,15.5072906,3,1,,,,,,,,,,,,,,,
128,1000,2.53647542,1815,14363904,11.05475593,5,109,16.36103582,4,73,21.19400835,4,57,21.91708779,3,51,13.84214711,3,51,44.33906603,3,1,,,,,,,,,
128,1000,2.473428965,1742,14862784,10.10058022,6,160,26.97204304,5,71,17.70253611,4,62,30.2371347,3,55,3.080591679,3,49,3.501533747,3,47,60.09757233,1,1,,,,,,
128,1000,2.488829136,1610,14793580,10.13262749,5,154,23.74810743,5,68,34.75043488,3,50,26.24775743,3,41,0.79174161,3,45,10.11752009,3,45,53.07164407,1,1,,,,,,
128,1000,2.472166538,1602,15132883,10.19423509,5,109,17.18236065,4,72,30.74887037,3,53,6.251269817,4,48,25.96687603,3,1,,,,,,,,,,,,
128,1000,2.477967262,1664,15334626,10.20216417,6,182,31.45995998,4,71,19.87004018,3,63,28.44483328,3,1,,,,,,,,,,,,,,,
128,1000,2.52640605,1873,14471959,10.05263352,6,155,28.38857746,4,63,15.6338079,4,70,17.92147803,4,1,,,,,,,,,,,,,,,
128,1000,2.470285177,1706,13812637,10.13969874,6,139,22.13705611,4,64,21.90346432,4,62,22.76301122,4,47,1.144473076,3,47,11.73241687,3,38,19.69592643,3,34,0.454733849,3,34,35.48754096,1,1
128,1000,2.510263443,1601,14735425,10.22417331,6,159,29.08820724,4,76,21.51291704,4,62,15.80385566,3,56,18.98198533,3,42,58.97425771,1,1,,,,,,,,,
128,1000,2.504625559,1409,15433175,10.07592225,6,125,25.91683149,4,72,23.4259131,4,62,13.45407367,3,53,15.68677163,3,50,51.67766404,1,1,,,,,,,,,
128,1000,2.542110682,1672,15693798,10.45025015,5,137,25.76386762,3,61,6.238098145,4,74,18.31027508,3,57,21.22717404,3,1,,,,,,,,,,,,
128,1000,2.515258074,1909,13181653,10.31860662,6,204,28.54084516,4,75,11.42190123,4,51,19.28390336,3,52,7.549349308,3,52,74.59621191,1,1,,,,,,,,,
128,1000,2.522771358,1630,14029492,10.35644436,7,193,23.37956095,4,74,30.29251766,3,1,,,,,,,,,,,,,,,,,,
128,1000,2.464802027,1506,15146017,10.42780161,5,135,20.52275348,5,92,34.88665295,4,63,22.6704731,3,49,20.72084475,3,1,,,,,,,,,,,,
128,1000,2.4659729,1527,13249655,10.13419724,5,127,27.9859395,4,72,10.81553507,3,55,19.28621292,3,54,13.094172,3,1,,,,,,,,,,,,
128,1000,2.467067719,1684,15252504,10.18776608,6,156,32.86205959,4,74,15.02284765,3,60,28.71691871,3,52,6.894462585,3,43,10.7485261,3,40,1.055953264,3,44,54.88782859,1,1,,,
128,1000,2.508196115,1686,15109478,10.17766166,5,154,20.90808272,4,65,26.33659148,3,60,17.1708138,3,54,8.307666302,3,54,21.59572673,3,43,52.64692783,1,1,,,,,,
128,1000,3.004051208,1503,13242445,10.96934009,6,146,18.07544184,4,72,25.92241907,3,54,9.395488739,4,49,7.808157682,3,1,,,,,,,,,,,,
128,1000,2.802927971,1873,15045803,9.776517391,6,150,17.40676546,5,69,14.52529287,4,58,20.06071639,3,55,44.87325168,3,1,,,,,,,,,,,,
128,1000,3.233471155,1681,13961895,13.09576964,6,147,27.14654469,4,66,23.67362499,3,64,4.595713854,3,53,9.958879471,3,50,34.43930244,3,1,,,,,,,,,
128,1000,2.146690607,1612,14795487,8.845335484,5,124,14.08684945,4,74,45.39864635,3,52,4.73243928,3,42,26.07284689,3,1,,,,,,,,,,,,
128,1000,2.10588479,1612,15144893,8.765291452,7,141,13.85538292,4,86,15.21126199,3,62,15.79627419,3,53,10.66137743,3,51,16.58990216,3,1,,,,,,,,,
